31,3928,25.08
15,8194,82.26
90,7495,49.08
43,0657,77.33
86,4638,31.65
61,6936,50.01
73,8379,5.64
78,6130,17.87
77,8627,43.35
37,1412,55.93
26,3374,84.87
81,3564,52.12
92,7233,41.25
50,5790,56.73
13,2033,11.63
36,0037,27.05
77,6900,34.61
50,7854,57.48
97,7051,38.81
12,9032,33.94
94,6557,53.47
90,2598,92.54
93,7309,48.81
74,6324,27.09
83,0339,53.22
64,0295,81.3
61,4937,67.69
5,8628,51.0
47,9117,38.72
91,1998,83.79
97,6655,9.02
74,6555,65.23
71,5269,39.69
96,2704,77.82
35,8174,5.79
54,0763,73.88
73,6071,47.32
29,3581,61.34
92,1790,26.84
25,5665,92.83
69,6148,93.75
78,6157,68.98
38,0676,89.65
75,1907,35.65
25,3536,17.55
77,0200,81.53
22,3573,70.76
20,1989,17.77
70,0647,23.66
56,7047,55.35
5,6346,9.51
64,9635,26.52
3,3117,64.8
5,5100,68.36
65,2204,12.41
18,3364,72.42
30,0356,89.73
71,2181,32.67
49,0542,97.25
13,3103,97.78
49,5800,78.61
72,8293,93.35
52,9581,27.35
27,3568,11.38
34,0958,82.63
19,4744,58.17
75,9854,8.22
14,5170,79.0
67,6910,55.02
92,6574,36.19
98,7563,29.87
22,3342,2.99
34,3461,78.84
3,7141,9.27
44,8840,83.66
89,0411,70.8
68,6172,58.69
47,8886,2.96
65,6669,97.9
27,6466,60.3
87,8014,23.69
88,4028,71.58
86,8953,56.69
55,4798,80.03
49,1895,85.17
61,7951,55.23
32,9139,33.3
84,8775,50.06
38,1047,60.55
86,7782,19.94
18,5323,54.93
11,7706,10.31
27,2406,43.32
47,5668,35.09
87,8215,23.94
52,1097,55.48
64,8975,98.33
27,4105,84.83
91,7792,37.67
21,5651,3.59
12,0619,43.67
94,0914,36.89
22,2375,14.04
22,0114,48.36
36,0502,11.15
43,0317,12.97
6,6652,1.93
67,9059,61.07
30,7541,24.19
3,0279,61.8
89,7942,14.1
93,3686,78.36
1,2746,26.48
96,7355,72.49
44,3614,14.75
4,6884,68.45
56,0068,36.19
59,6771,83.48
95,5561,32.57
28,4865,97.17
14,1951,92.55
54,7560,14.99
30,1983,56.99
34,5565,48.92
59,0362,41.2
45,3277,13.34
75,5651,54.02
90,3470,75.71
79,1453,45.5
68,9583,95.74
88,9096,48.27
15,6929,12.3
32,8153,58.54
33,6519,64.63
38,5535,90.18
74,6917,3.16
63,4563,77.44
32,2227,64.82
65,6981,25.91
48,5093,98.92
90,1465,97.1
81,3894,46.14
10,6480,66.98
79,7294,31.59
23,9755,97.21
16,0696,54.31
49,9684,14.1
60,2823,15.93
39,4460,75.59
47,1720,89.83
37,6247,39.55
92,5619,43.53
81,4540,2.45
65,6098,70.57
40,1770,40.55
90,0111,7.54
6,3501,13.9
50,4984,31.57
50,0545,15.52
82,9586,74.8
64,8760,4.47
67,1207,16.33
33,6233,5.34
65,2342,10.34
31,2068,63.88
66,0755,24.5
5,0491,78.45
1,1696,51.05
92,4506,22.35
54,8220,86.13
6,7082,52.67
89,6455,44.95
95,4953,56.12
61,1794,71.47
17,3053,21.58
57,3832,78.86
62,3082,40.47
40,6006,37.61
79,3694,63.7
53,4916,34.37
67,3455,69.82
77,4492,1.82
68,5628,30.72
96,5400,60.19
64,7661,60.66
24,7687,97.12
84,0378,25.66
29,1254,93.72
12,3360,44.34
39,5565,51.51
65,5624,87.71
20,0900,55.44
71,3338,59.24
75,4256,99.6
4,0669,90.96
26,0952,60.02
55,5054,60.55
1,9023,29.82
35,5958,67.13
42,0232,91.89
14,3020,39.12
31,6230,56.19
50,6854,5.97
52,9181,21.32
68,2320,80.61
32,6098,51.86
24,2390,14.78
41,5554,98.2
31,9223,76.68
64,2911,59.2
96,5146,4.74
22,5982,76.25
72,2409,17.23
59,8695,29.97
34,9945,12.77
99,8839,53.63
47,4452,10.27
10,5864,95.56
15,8890,53.8
45,3035,80.16
35,8938,71.84
75,5935,91.07
40,7440,25.78
12,8018,5.83
97,1914,71.25
16,7825,56.88
22,4285,27.28
15,9169,44.44
89,7469,59.92
29,6599,30.85
10,2872,66.78
77,4888,21.65
82,6705,69.8
56,4054,99.92
81,9650,51.92
3,2129,2.41
82,7956,99.99
35,4210,33.97
80,0506,98.02
51,9292,52.71
32,2390,35.16
89,8314,87.37
48,9251,89.98
18,7155,63.97
27,7933,60.64
20,3883,63.79
36,0725,82.3
17,6998,42.85
71,1543,15.38
54,7290,48.12
6,7905,23.87
51,9924,35.62
41,7907,10.17
46,5977,88.12
17,7822,65.62
4,0522,14.19
12,3143,96.85
53,5353,64.39
63,1848,70.84
50,5385,57.1
13,6268,88.63
3,6413,74.67
84,0105,11.36
53,9864,35.72
45,5387,96.72
50,9720,86.14
47,9323,43.8
66,5843,4.89
49,8116,62.97
56,5244,27.31
92,6594,3.3
28,5900,56.83
90,4675,89.01
60,3356,74.31
76,3026,47.64
93,3287,87.04
47,0285,79.22
35,7420,43.92
93,7507,49.91
46,2365,11.62
84,0214,41.26
56,2097,71.76
75,1822,71.57
3,1483,15.75
5,3771,91.76
30,6883,10.92
45,4344,46.33
79,4355,75.45
65,1002,7.0
42,0619,17.88
45,4036,25.59
21,5603,17.97
99,7281,42.72
93,3875,39.74
12,2203,86.52
63,3782,23.56
75,5714,1.79
58,0768,19.21
53,1675,45.86
65,3787,85.33
4,4288,4.25
17,9682,93.27
12,3788,91.47
62,5732,92.58
48,1761,63.35
18,7026,69.88
1,7229,43.43
60,4507,13.45
33,3750,68.84
88,1307,83.1
9,6135,80.15
87,2680,95.54
64,0042,28.24
63,9261,66.01
96,0524,67.26
45,3854,60.14
84,4877,89.02
24,9123,1.28
76,5935,93.57
99,9985,98.84
64,2458,34.51
73,8365,63.09
11,2002,22.58
78,4119,80.28
75,7932,27.5
7,7352,38.1
86,5928,47.58
5,1501,62.42
24,9256,9.23
12,0600,71.04
15,0786,21.12
92,4816,89.37
47,7799,36.17
28,6172,39.49
27,3690,96.35
94,6012,29.56
97,1176,28.56
12,9347,82.48
71,1864,35.05
22,6894,60.45
30,1033,16.03
42,2360,79.4
89,3494,50.97
32,8180,18.43
97,8022,1.13
95,1114,47.71
75,2876,76.07
61,6541,40.73
96,2267,16.98
63,5073,34.71
35,4693,41.63
97,4190,5.18
31,9194,99.44
94,7755,28.98
77,8777,89.57
96,8497,25.97
99,0814,94.32
38,1588,40.68
62,7385,40.41
75,1755,71.44
26,4776,57.84
19,3175,60.24
5,4316,39.48
53,5263,87.92
57,5843,65.95
81,5795,69.79
17,4411,25.3
2,1692,62.27
95,1591,63.28
30,9913,73.24
48,7226,39.17
53,4063,46.78
91,8184,93.15
83,6170,96.35
65,7566,22.68
44,4039,61.53
46,2019,74.36
78,4705,94.77
53,3709,11.37
31,2988,89.9
21,9840,79.22
39,5652,35.93
97,3821,12.0
94,8484,18.9
7,5807,37.7
49,4554,68.52
6,7046,54.16
29,2824,19.0
88,4581,77.22
2,4570,50.51
48,4382,52.18
78,5625,25.41
22,0541,67.35
74,3108,22.75
18,9786,3.14
68,5007,22.02
87,4589,54.82
3,3933,68.99
89,0907,11.95
83,0322,32.58
4,2576,19.87
72,3917,6.6
26,8883,54.34
86,1950,20.39
46,2473,91.73
44,8467,99.38
43,9830,11.35
14,7205,48.06
15,3512,36.69
77,0748,38.92
18,8284,5.66
57,3479,29.76
66,5099,88.35
79,5612,31.71
73,8794,88.39
95,4265,64.75
17,3031,51.15
99,9422,46.69
25,5735,36.88
59,4216,36.35
45,4283,52.8
8,5605,2.34
39,3786,70.75
75,6192,34.82
98,6295,48.88
65,5350,75.11
75,2202,79.43
56,7935,14.84
69,6016,36.57
9,5339,81.21
20,3854,37.15
62,6705,73.74
8,7230,36.19
43,5816,98.85
58,1777,10.72
37,1291,37.43
91,6255,33.11
46,2373,23.79
73,3960,9.06
13,0871,96.88
24,9411,91.47
23,3854,66.04
87,6275,92.19
29,3223,44.84
74,1655,12.25
74,5473,4.49
73,6122,78.81
10,8113,14.68
67,5209,76.84
99,7819,84.73
51,0947,11.05
61,5467,10.45
50,6645,5.28
46,1522,11.74
37,1760,74.87
4,1813,9.9
76,5437,19.95
29,2705,94.34
19,8997,83.3
72,0017,62.75
34,5910,82.2
71,5108,32.11
72,5861,91.42
97,0716,34.23
14,3569,26.87
4,1454,18.25
26,5795,77.09
56,3397,50.37
39,6669,66.23
78,4264,33.55
33,7625,24.21
15,8311,8.31
48,3011,38.22
86,1306,8.19
63,8263,58.19
61,1670,37.18
48,4140,21.08
9,3399,5.07
67,3854,16.02
76,7277,83.01
94,6173,86.81
96,4575,6.99
60,2001,29.71
29,1206,1.23
11,5022,16.28
24,6093,85.48
68,2380,77.7
54,0592,80.77
58,8553,30.52
16,8761,45.86
10,9746,21.78
24,2855,24.52
33,9966,39.4
49,0858,25.29
85,3801,91.12
78,8110,93.34
64,1922,96.62
41,5730,10.47
2,5354,12.07
30,2119,9.45
89,9806,96.38
47,2814,48.42
74,4678,63.67
65,6580,73.28
68,3349,17.24
53,1584,65.18
88,7220,19.1
49,1479,72.29
15,2538,10.61
55,1366,63.26
57,1899,76.83
53,6699,64.2
16,3340,37.99
86,8485,75.46
67,2065,34.81
86,8518,26.3
70,2750,38.13
67,2031,11.59
93,2474,97.36
8,2458,75.63
97,3849,66.75
95,8546,60.86
32,0536,25.17
44,1925,72.88
55,4054,59.98
55,9107,71.82
7,9821,41.98
88,4597,43.47
85,7112,88.77
45,2248,16.72
3,1244,60.27
20,0692,78.63
36,1701,2.2
29,6799,56.61
72,0606,4.22
64,7992,34.03
2,2240,21.86
41,4479,76.99
80,2376,66.33
35,7997,85.58
75,9021,94.11
70,2868,59.89
34,4275,34.08
72,2250,41.43
82,6010,61.55
67,1659,3.29
30,0302,55.25
58,4179,47.79
71,7898,32.86
56,5777,12.6
65,9577,47.5
66,8976,41.93
18,1391,39.57
23,3554,46.54
54,2460,93.27
92,1772,55.74
35,4096,14.91
56,2494,43.21
5,2699,90.04
31,6150,82.89
82,9537,93.7
18,9639,45.57
67,3612,80.51
67,1232,3.78
61,4867,63.13
55,7900,76.26
95,7578,53.26
54,5256,31.57
27,5247,37.64
23,5409,5.57
49,4924,35.76
45,1247,51.73
72,2744,60.59
10,5216,54.14
19,6591,77.4
34,5767,93.9
44,8415,52.84
35,1573,91.44
62,3369,56.03
86,1531,48.25
35,5392,98.14
27,1917,1.9
46,5677,6.64
59,1696,59.52
57,9563,42.1
32,9748,44.65
46,8798,14.4
3,1549,35.98
14,5248,15.1
68,0884,55.72
8,3140,29.18
98,2769,98.87
44,4819,12.5
79,7221,74.23
2,9129,80.67
27,0667,19.93
71,5350,88.25
59,0852,76.53
77,4363,97.29
69,7551,75.88
63,3083,31.88
68,8493,5.78
56,7728,21.15
51,8796,24.75
19,8134,63.23
99,1167,40.79
4,7180,70.34
39,5777,63.86
6,8928,21.25
97,5882,29.21
55,6026,40.4
77,8776,44.21
83,0004,2.79
34,9858,74.24
14,9645,39.21
41,7019,40.26
13,8205,33.38
66,1868,76.75
35,4534,51.56
13,5117,60.57
7,9991,36.81
88,6534,74.65
45,4113,21.16
98,1399,77.76
75,0477,44.03
31,9135,47.05
98,4503,41.42
55,4845,37.37
73,1189,55.01
51,3879,29.81
79,1425,79.13
54,5911,44.72
11,0869,21.31
10,2669,66.64
6,9536,99.94
90,8811,67.21
37,8077,58.37
27,5147,61.73
21,1660,31.73
60,5879,15.08
85,1281,26.1
85,7652,34.01
63,2759,76.73
53,5804,9.99
38,5184,70.82
87,6609,43.5
65,6897,62.75
64,9059,65.67
36,7636,62.94
38,0917,2.66
8,9451,76.94
13,9460,47.3
85,2075,61.17
51,2425,91.05
40,1546,23.11
62,7704,13.28
19,9575,71.29
63,7551,20.6
82,0489,76.3
94,9110,23.12
80,7682,36.17
72,1251,97.72
37,8011,94.94
4,9795,22.78
84,2540,72.04
77,9796,29.28
36,1816,86.54
58,4049,19.38
64,8236,15.95
7,4655,54.62
87,9394,86.36
29,7991,33.33
31,6222,90.85
18,2145,17.88
50,9543,32.5
14,1624,62.68
17,0547,2.25
13,2444,18.03
3,1636,23.7
94,1228,22.63
95,1059,4.02
78,7676,97.2
80,5236,20.98
2,5531,8.53
53,1054,38.46
39,9118,9.66
99,7935,49.24
74,7049,50.45
15,7524,9.96
88,6393,44.05
71,7251,48.17
6,6519,73.78
98,8543,63.44
76,8669,78.2
80,4581,40.03
3,2433,77.32
80,1309,66.39
10,9828,2.77
82,6486,22.32
3,1933,72.45
15,2018,25.17
99,6419,68.55
53,7646,34.52
52,8332,85.13
8,6638,48.93
85,7926,48.59
40,5884,39.31
69,7133,87.52
48,6944,50.42
75,3173,84.94
71,6098,67.89
36,5399,95.93
22,7351,30.51
24,1371,91.63
69,0949,33.09
87,2369,43.46
83,0596,53.06
9,8010,24.03
20,1004,22.33
78,1023,1.78
46,2345,27.12
36,2390,82.75
46,5874,56.79
81,9809,48.0
76,2944,35.89
4,3098,43.04
32,4817,92.54
84,3845,11.55
48,5738,43.51
88,3181,60.59
75,3611,45.14
56,3071,6.19
39,9971,48.22
80,9155,97.44
82,2821,71.73
96,5219,23.93
45,0547,92.06
25,7622,66.38
49,1661,66.88
96,4044,67.59
18,6542,2.72
68,8191,68.41
4,6418,24.78
27,9064,60.21
78,2253,17.96
85,4282,16.52
40,7418,1.94
1,8055,47.08
79,4975,64.75
5,6413,38.93
66,5780,97.43
72,9136,37.61
28,4562,92.0
97,1508,76.24
8,5030,80.98
12,2845,12.4
49,7961,19.43
78,8947,91.33
93,3379,3.02
83,8762,92.88
24,7481,74.58
23,9856,27.26
91,8587,67.96
25,2522,61.83
32,5529,45.25
52,7703,10.56
46,2120,82.33
30,0904,15.59
85,5609,46.17
13,1325,58.07
85,5843,24.82
46,7890,84.36
20,3491,50.17
73,6810,72.95
36,3705,19.82
12,5994,88.3
34,8948,11.89
47,9754,30.08
42,6960,97.23
63,2881,16.22
35,6116,57.16
32,2058,84.01
81,7533,69.24
91,3106,73.57
1,5653,54.86
75,1337,92.67
20,0992,50.01
13,4329,9.12
12,1088,71.45
90,9317,26.76
22,5632,9.43
16,1701,95.3
84,6799,3.64
6,9682,85.76
83,4426,12.82
76,2391,44.85
31,2882,69.69
89,1051,29.03
45,7094,52.51
70,7827,91.42
70,0157,71.98
5,8678,40.87
47,3014,26.43
29,7278,22.73
43,0603,89.03
3,1665,17.12
12,9518,61.88
28,1588,59.9
23,9153,66.33
72,9355,18.04
85,2510,83.2
56,8061,15.82
6,7177,31.17
86,4806,24.31
60,4361,97.87
12,9969,50.71
38,8451,26.88
80,6618,98.62
9,2703,35.63
37,6894,46.83
7,9257,98.81
60,3485,98.7
97,8266,96.62
22,8116,59.39
59,3686,53.47
84,0931,20.73
27,2290,30.98
6,6679,45.54
4,5074,92.26
86,3304,16.95
89,6158,83.17
17,7546,21.03
19,4307,71.08
14,3634,60.95
5,4274,70.63
26,8617,45.01
42,2059,66.95
85,8378,76.35
42,8790,20.66
77,3728,29.67
16,2853,50.91
29,4034,98.56
70,5392,80.81
54,0488,67.43
96,6033,90.78
34,2180,2.75
79,4095,53.49
80,0038,38.64
47,1091,89.6
52,3685,37.39
14,4207,28.51
95,0543,33.39
23,8186,52.76
29,3196,25.2
80,4145,61.97
9,2957,87.37
37,9394,78.82
87,9678,36.62
43,9654,21.44
92,6702,1.09
3,4474,45.37
73,2429,41.4
90,0965,78.67
8,2966,68.74
83,8902,26.93
84,6523,24.23
55,3831,76.31
87,7509,92.98
68,0078,44.91
65,0289,95.11
50,2764,26.22
7,5015,34.98
92,1955,70.69
12,0391,93.46
7,3446,47.23
63,4357,58.0
59,2231,67.54
40,0294,31.48
69,1731,84.94
52,1977,6.64
49,7790,51.7
11,9367,34.9
42,0183,85.12
49,7473,72.76
33,3679,2.97
7,9686,56.13
27,4687,73.73
73,1969,11.38
11,9494,89.86
85,5043,41.07
56,3207,83.24
86,7181,87.97
22,7511,30.87
97,5313,52.18
90,0009,28.1
31,9157,16.08
24,6127,2.82
38,4691,86.7
69,6615,77.58
7,7597,94.75
29,0753,58.54
62,4273,6.53
30,8448,29.86
54,7815,7.08
83,1942,11.15
25,4455,99.23
12,1176,55.09
9,5408,4.71
16,2862,36.62
99,1856,44.48
28,9940,55.44
23,6629,22.63
72,1625,81.36
3,9284,52.88
72,7108,58.62
64,6958,2.86
17,6289,71.48
83,6224,34.75
51,2191,41.25
79,6222,91.73
16,0788,98.26
69,6031,79.09
4,7036,34.6
46,5667,7.76
5,8318,55.52
47,5095,23.66
18,8613,36.4
46,1633,89.76
54,2572,32.63
39,8163,28.73
68,9297,3.98
49,0957,72.79
20,5250,97.35
66,0229,13.98
67,4970,58.72
10,3222,93.13
85,7784,92.83
65,3322,97.69
45,9818,52.04
46,8825,43.83
53,5872,42.83
30,0860,74.66
80,7362,81.46
79,8437,99.54
15,5135,92.97
55,8872,51.5
87,3456,25.64
31,7379,52.23
31,0591,21.69
85,1202,44.43
3,8651,96.77
45,0689,70.12
2,7273,71.13
74,6058,76.77
66,3190,85.1
4,8867,73.57
65,5075,46.64
95,7249,17.59
49,3098,85.29
87,0275,68.67
28,1944,87.6
84,6206,42.65
27,2266,79.97
62,5712,43.85
28,7225,86.12
95,8450,6.01
72,1152,35.45
55,8952,83.05
83,9218,89.92
12,6018,53.72
32,2101,65.42
79,7292,87.78
9,4443,57.87
19,4943,6.88
56,3299,7.42
80,8316,15.63
85,9671,2.75
37,9656,79.22
61,5645,63.1
27,4029,11.32
86,0301,93.94
17,1919,83.79
5,0090,91.05
67,1820,57.41
44,6122,74.77
17,9402,48.23
56,1323,35.93
29,2472,26.45
85,0454,68.84
58,8878,94.62
26,6408,15.35
64,9419,20.6
85,9244,16.64
85,3891,65.41
51,7719,93.98
19,0611,29.5
16,6679,83.64
49,3410,95.25
88,0678,75.66
64,7926,91.45
66,7818,63.22
88,8521,62.67
71,8933,5.19
4,4043,83.95
24,4649,87.88
11,0686,17.3
11,3894,27.63
45,5444,25.41
22,3810,43.62
14,2334,73.53
2,7851,29.93
31,1033,64.04
47,0107,67.69
87,8892,66.96
50,7447,20.66
3,8149,75.97
44,5321,70.41
42,8400,91.04
81,5989,36.49
30,5929,29.18
74,5166,10.72
19,4843,32.05
99,1820,89.1
94,6676,96.33
40,2629,64.89
72,9564,9.54
45,8258,48.23
9,0305,56.37
48,0931,6.0
1,1683,49.83
35,9888,77.59
51,5391,61.8
77,1654,36.21
8,9867,90.99
59,9947,80.19
94,6099,84.67
93,1872,27.88
34,8644,50.68
37,2299,71.72
61,7936,53.29
54,0214,40.73
31,1695,55.99
4,3772,64.31
79,6035,19.58
83,1607,81.82
61,7396,99.33
37,3307,12.68
75,5894,80.26
26,3176,61.73
29,3714,49.35
57,0680,60.69
4,5620,63.17
25,6900,50.55
59,2509,92.94
43,3744,50.67
28,5549,28.78
44,8522,15.99
91,0430,39.74
59,2431,99.65
13,4867,65.59
3,4653,99.9
37,6597,79.35
44,1549,74.62
5,1800,79.22
98,9054,66.61
89,2602,68.13
70,8728,53.63
7,9621,89.23
81,5629,15.63
55,4203,91.59
30,1938,15.23
17,9765,82.8
93,0880,52.8
84,1058,16.56
65,2301,25.93
10,5056,81.34
11,2169,63.95
17,1898,2.02
95,0262,8.88
2,5953,7.04
48,3401,10.9
91,4624,26.62
89,2764,64.99
99,1947,63.05
55,2752,30.61
92,7739,1.53
71,4166,47.74
24,4880,5.62
92,5155,96.41
48,9510,87.86
74,6037,92.37
34,5438,17.41
35,6128,51.27
45,4980,22.68
24,0981,67.69
6,9193,91.93
4,6043,36.11
28,2794,48.03
65,0163,43.1
73,5504,23.51
93,1499,13.08
46,0017,36.15
60,9666,26.61
21,3554,42.85
14,3781,22.95
68,7159,90.95
39,7338,21.08
85,4994,22.68
21,1542,67.58
2,1353,70.68
28,6693,50.58
24,3503,61.05
28,7661,29.08
47,5195,57.35
64,7799,90.69
70,7243,97.85
82,1762,24.54
95,3839,67.22
69,5401,31.66
24,3409,11.2
19,7712,33.59
72,2367,3.98
5,4757,51.13
3,3258,88.45
69,1141,15.78
41,0474,25.18
73,6794,58.07
39,3272,62.58
15,2645,97.34
67,3686,80.58
52,6953,78.46
47,3557,53.02
53,1771,20.81
68,0313,33.35
30,3296,13.98
13,4666,28.58
54,9719,39.1
78,9272,35.19
72,9292,97.94
60,3525,76.42
5,1005,81.8
76,8480,43.01
3,3235,98.87
26,2114,54.36
46,9502,88.27
84,9005,95.08
18,8495,56.16
91,2797,36.18
73,5472,38.55
36,7356,72.03
86,7909,71.21
7,5909,83.65
95,8730,36.17
10,0339,10.38
63,9505,75.53
36,6430,4.76
48,6276,82.62
67,3072,92.51
84,1237,55.87
38,1257,54.86
72,4977,30.26
17,7063,6.31
71,3476,65.27
31,2803,10.79
25,4863,45.66
11,0034,38.07
4,8810,69.9
18,0657,81.89
40,8753,38.21
98,6203,4.05
69,6340,34.74
56,3491,15.77
66,3003,51.06
13,2411,89.39
8,3705,13.57
47,0858,78.56
74,3852,92.47
39,1124,40.83
36,9256,35.66
69,6301,47.25
47,3774,16.71
74,7619,46.36
76,8865,81.66
89,6487,18.45
58,3116,93.79
44,2778,93.66
16,4944,15.41
98,5101,45.94
94,6655,94.51
90,4902,88.96
92,9472,76.61
49,5943,63.6
8,2821,19.54
26,7584,25.14
19,2223,59.62
58,4206,68.6
23,6966,64.52
49,9220,43.82
4,0403,61.62
31,0457,82.56
49,5598,16.91
84,9006,83.73
35,1953,41.79
80,6116,85.74
75,3184,96.3
28,8588,93.0
72,8560,55.09
78,7673,11.9
16,9661,98.21
4,6267,50.86
30,9905,22.45
38,1906,53.13
76,3572,80.63
11,1408,51.56
49,4114,95.66
35,3704,90.99
25,3009,41.5
54,6719,77.2
75,3246,48.79
75,8204,34.29
11,1770,18.2
63,8299,8.91
81,7490,10.03
53,4777,97.8
29,8283,18.14
27,0198,60.91
58,9317,85.92
25,9449,76.51
2,6909,2.38
92,1966,67.33
71,0177,68.67
65,7098,87.46
60,6311,76.78
25,0328,72.49
72,3396,66.04
3,0615,81.03
63,5507,16.18
59,1261,60.41
35,8215,53.31
49,0002,85.56
59,2734,81.68
20,5413,72.04
43,7988,41.65
74,0339,43.03
12,5366,43.96
26,5752,33.73
61,3639,22.15
94,9399,20.62
13,3261,86.99
2,0089,26.3
66,8138,35.3
88,3157,67.63
52,2253,20.45
12,9956,77.93
63,8700,63.88
63,5943,10.26
4,8531,85.26
93,3920,88.01
91,2940,42.23
3,9137,64.97
49,8383,83.27
63,8697,97.95
72,3312,82.22
82,0149,10.36
73,0920,54.17
49,9292,17.96
76,5780,7.4
98,0757,89.62
6,1180,8.97
38,6126,21.89
70,3195,62.2
59,5336,27.36
36,5944,2.09
63,5841,69.19
93,8234,28.55
72,5604,3.99
45,8335,83.97
25,9291,83.29
57,7958,78.98
54,7800,40.82
19,0981,63.1
46,4677,86.48
71,3395,86.05
36,9829,54.3
49,9663,25.84
74,9463,99.99
86,4850,98.39
51,6347,29.79
41,7804,64.16
4,1117,13.65
91,1882,52.56
43,1394,62.97
20,4295,17.78
20,0465,90.31
16,5682,6.73
23,5611,72.11
38,7844,25.52
5,6860,19.31
80,6217,40.82
96,1402,37.56
89,0069,26.99
27,0944,32.48
71,1039,67.18
93,3391,74.54
7,9005,13.08
11,8694,75.5
1,0272,79.97
41,2402,50.99
78,5783,87.94
71,7950,61.94
94,1283,49.15
35,5505,5.24
12,1987,14.03
28,1608,71.21
15,2574,68.27
41,4716,44.6
15,2707,99.59
45,6718,7.27
83,3994,14.68
85,6577,51.18
12,1683,58.58
87,0183,98.01
2,3403,17.33
77,9510,31.9
51,8707,29.84
60,4322,36.99
42,2675,99.78
57,9433,88.4
7,9410,42.95
50,2928,3.37
65,7963,87.9
33,4485,74.12
72,9232,33.72
94,5176,35.52
47,9826,47.71
8,6188,72.87
75,7811,32.09
88,2382,34.73
58,5325,65.86
32,7691,58.1
79,2304,31.46
53,7459,44.14
73,7519,53.46
9,8133,3.57
84,0388,11.43
97,2197,83.46
28,7215,65.71
95,9868,74.02
45,8437,25.31
49,4261,98.45
71,0002,21.34
31,2688,33.89
90,0616,91.01
12,2905,35.19
94,2323,15.08
12,3886,24.08
82,1349,80.16
85,4265,72.53
38,5367,65.97
3,7208,97.81
78,7840,58.4
95,0935,62.06
2,6162,4.73
58,8142,20.18
16,7266,56.67
37,5075,57.6
84,8412,48.15
46,5632,92.18
21,3796,61.16
64,3340,92.79
72,9794,72.61
59,9965,92.1
8,6840,10.91
13,8892,36.59
9,9189,47.54
10,9415,67.78
12,1636,16.23
14,3685,55.67
23,9524,55.11
94,3172,93.07
62,0068,24.36
34,5308,13.28
39,7329,49.29
76,2877,36.76
92,8027,47.62
48,7554,60.06
77,1125,33.85
75,2763,42.52
86,1050,30.08
17,6939,18.18
47,9185,49.95
71,6607,17.11
74,8370,12.08
66,9501,10.84
4,1692,36.64
5,8652,45.15
57,2087,13.9
16,9555,36.09
90,8057,83.58
5,8331,88.0
44,3177,36.79
11,6789,18.93
23,3160,63.67
13,3025,11.13
72,6189,25.18
28,0002,64.23
85,2177,44.29
94,1356,20.67
75,1975,76.89
57,2596,83.89
30,7380,34.03
40,1157,66.95
99,5131,80.55
78,3160,46.64
52,3456,31.46
36,9555,91.41
24,2016,77.54
74,0700,65.69
11,4002,50.86
46,3896,38.49
38,9339,14.16
9,3041,71.45
95,0938,1.18
43,5538,76.58
75,9651,29.64
54,8150,9.09
28,9478,59.13
30,5901,30.98
83,8897,32.18
85,0669,16.59
39,1438,43.82
83,5648,67.17
89,3313,95.8
60,0696,83.56
21,1412,73.05
72,5863,86.78
82,8809,63.07
41,4705,78.1
61,0665,75.38
66,7399,78.77
75,4140,22.14
1,8404,22.76
24,4338,56.77
35,3250,63.47
36,0230,6.6
74,5473,4.49
73,6122,78.81
10,8113,14.68
67,5209,76.84
99,7819,84.73
51,0947,11.05
61,5467,10.45
50,6645,5.28
46,1522,11.74
37,1760,74.87
4,1813,9.9
76,5437,19.95
29,2705,94.34
19,8997,83.3
72,0017,62.75
34,5910,82.2
71,5108,32.11
72,5861,91.42
97,0716,34.23
14,3569,26.87
4,1454,18.25
26,5795,77.09
56,3397,50.37
39,6669,66.23
78,4264,33.55
33,7625,24.21
15,8311,8.31
48,3011,38.22
86,1306,8.19
63,8263,58.19
61,1670,37.18
48,4140,21.08
9,3399,5.07
67,3854,16.02
76,7277,83.01
94,6173,86.81
96,4575,6.99
60,2001,29.71
29,1206,1.23
11,5022,16.28
24,6093,85.48
68,2380,77.7
54,0592,80.77
58,8553,30.52
16,8761,45.86
10,9746,21.78
24,2855,24.52
33,9966,39.4
49,0858,25.29
85,3801,91.12
78,8110,93.34
64,1922,96.62
41,5730,10.47
2,5354,12.07
30,2119,9.45
89,9806,96.38
47,2814,48.42
74,4678,63.67
65,6580,73.28
68,3349,17.24
53,1584,65.18
88,7220,19.1
49,1479,72.29
15,2538,10.61
55,1366,63.26
57,1899,76.83
53,6699,64.2
16,3340,37.99
86,8485,75.46
67,2065,34.81
86,8518,26.3
70,2750,38.13
67,2031,11.59
93,2474,97.36
8,2458,75.63
97,3849,66.75
95,8546,60.86
32,0536,25.17
44,1925,72.88
55,4054,59.98
55,9107,71.82
7,9821,41.98
88,4597,43.47
85,7112,88.77
45,2248,16.72
3,1244,60.27
20,0692,78.63
36,1701,2.2
29,6799,56.61
72,0606,4.22
64,7992,34.03
2,2240,21.86
41,4479,76.99
80,2376,66.33
35,7997,85.58
75,9021,94.11
70,2868,59.89
34,4275,34.08
72,2250,41.43
82,6010,61.55
67,1659,3.29
30,0302,55.25
58,4179,47.79
71,7898,32.86
56,5777,12.6
65,9577,47.5
66,8976,41.93
18,1391,39.57
23,3554,46.54
54,2460,93.27
